ID	X_x	Y_x	Z_x	X_y	Y_y	Z_y	Distances	Velocity
1240	2628550.042	1104873.527	2560.9971	2628548.991	1104873.692	2560.4199	1.2103659942205551	0.1729094277457936
1241	2628517.309	1104871.732	2551.2041	2628514.963	1104870.706	2549.9851	2.8359042649022745	0.4051291807003249
1242	2628477.6169	1104857.273	2539.905	2628477.6169	1104857.273	2539.905	0.0	0.0
1243	2628455.088	1104862.755	2535.533	2628454.276	1104862.142	2535.5691	1.0180452886483191	0.1454350412354741
1286	2628541.9871	1104892.71	2547.8811	2628541.275	1104893.433	2547.7151	1.0282856656441646	0.1468979522348806
1287	2628518.144	1104895.658	2543.0569	2628517.849	1104896.275	2542.884	0.7054136444487511	0.100773377778393
1288	2628478.8361	1104883.281	2530.116	2628478.796	1104883.275	2530.522	0.408019619613994	0.0582885170877134
1289	2628447.0179	1104880.771	2522.2429	2628446.4871	1104880.407	2522.5769	0.7251211208247259	0.1035887315463894
1332	2628540.54	1104914.136	2538.011	2628540.4771	1104914.497	2537.364	0.74356331946634	0.1062233313523342
1333	2628519.361	1104920.281	2533.646	2628519.531	1104920.817	2533.3201	0.6499283114780485	0.0928469016397212
1334	2628472.592	1104907.928	2517.397	2628472.4351	1104908.762	2517.116	0.893943292465843	0.1277061846379776
1378	2628529.681	1104928.245	2524.552	2628529.803	1104928.807	2524.469	0.5810481906877709	0.0830068843839672
1379	2628506.017	1104933.39	2518.7471	2628504.215	1104933.331	2517.916	1.9852990229426992	0.2836141461346713
1380	2628472.077	1104931.076	2507.2261	2628472.485	1104932.278	2507.2839	1.2706725935387588	0.1815246562198227
1423	2628563.983	1104949.93	2529.4231	2628563.983	1104949.93	2529.4231	0.0	0.0
1424	2628528.629	1104950.876	2516.072	2628527.689	1104951.353	2516.207	1.0627106853361732	0.1518158121908819
1425	2628500.585	1104952.566	2507.6331	2628500.156	1104952.725	2507.469	0.4860563856163658	0.0694366265166236
1426	2628461.347	1104945.715	2492.842	2628460.127	1104945.304	2492.5359	1.3232604469891478	0.1890372067127354
1470	2628525.355	1104967.342	2506.2009	2628533.809	1104973.759	2511.0	11.648148600107543	1.664021228586792
1471	2628495.191	1104971.893	2496.9241	2628494.566	1104972.611	2496.7339	0.970734278862044	0.1386763255517205
1472	2628459.722	1104968.389	2483.645	2628459.6379	1104968.88	2483.3279	0.5905135222320799	0.0843590746045828
1516	2628524.35	1104989.528	2498.1841	2628524.35	1104989.302	2498.3789	0.2983672904509277	0.0426238986358468
1517	2628496.417	1104996.177	2488.3701	2628495.526	1104996.044	2487.8411	1.0447061786319805	0.1492437398045686
1518	2628445.806	1104982.068	2469.249	2628445.813	1104982.495	2469.095	0.4539757704150265	0.0648536814878609
1562	2628514.089	1105004.043	2485.6521	2628514.089	1105004.043	2485.6521	0.0	0.0
1563	2628486.002	1105008.335	2475.0901	2628485.516	1105008.382	2475.0859	0.4882854083776348	0.0697550583396621
1564	2628440.14	1105000.047	2458.241	2628437.9561	1104999.208	2457.573	2.433015456205708	0.3475736366008153
1608	2628504.666	1105020.164	2472.375	2628504.573	1105020.122	2472.553	0.2051755347862277	0.0293107906837468
1609	2628469.354	1105019.99	2459.759	2628470.322	1105020.567	2459.7419	1.127051645098576	0.1610073778712251
1610	2628433.446	1105017.682	2446.1221	2628432.282	1105018.133	2445.543	1.376100944553445	0.1965858492219207
1654	2628487.869	1105030.971	2456.5229	2628488.08	1105031.098	2456.2871	0.3409569475425666	0.0487081353632238
1655	2628457.6689	1105034.585	2445.7681	2628456.569	1105034.719	2445.783	1.1081326723705818	0.1583046674815116
1656	2628421.405	1105031.853	2430.7639	2628420.42	1105031.359	2430.7339	1.1023434127764349	0.1574776303966335
1700	2628480.205	1105045.857	2443.6169	2628479.697	1105045.577	2443.448	0.6041450239211068	0.0863064319887295
1701	2628452.0	1105049.914	2433.375	2628452.0	1105049.914	2433.375	0.0	0.0
1702	2628413.486	1105049.998	2418.3511	2628413.31	1105049.854	2418.397	0.2319888142783969	0.0331412591826281
1746	2628468.828	1105062.18	2429.1631	2628467.879	1105061.736	2428.7419	1.1292238219037671	0.1613176888433953
1747	2628438.976	1105063.826	2417.5601	2628438.556	1105063.504	2417.8889	0.6230517152616499	0.0890073878945214
1748	2628387.011	1105058.579	2396.759	2628391.353	1105061.055	2399.5759	5.737461600017173	0.8196373714310248
1792	2628463.027	1105079.027	2418.2739	2628460.546	1105077.951	2417.189	2.913785340182673	0.4162550485975247
1793	2628423.486	1105078.305	2401.3459	2628423.101	1105078.486	2401.165	0.4622886654701029	0.0660412379243004
