ID	X_x	Y_x	Z_x	X_y	Y_y	Z_y	Distances	Velocity
1240	2628545.861	1104880.206	2557.062	2628545.228	1104880.967	2556.623	1.0828347056687266	0.1546906722383895
1241	2628512.6949	1104879.026	2545.751	2628510.191	1104878.382	2544.6289	2.81839663986158	0.4026280914087971
1286	2628539.334	1104902.84	2544.125	2628539.968	1104904.014	2544.416	1.3656181749756278	0.1950883107108039
1287	2628515.765	1104904.779	2539.5071	2628515.403	1104906.57	2539.1411	1.863513080187395	0.2662161543124849
1288	2628471.858	1104880.168	2528.2361	2628473.0959	1104882.372	2528.1841	2.5283821724114874	0.361197453201641
1289	2628446.2729	1104880.222	2522.77	2628445.951	1104880.442	2522.717	0.3934826682335415	0.0562118097476487
1332	2628534.688	1104918.43	2532.5459	2628534.507	1104919.483	2531.8621	1.268523724691334	0.1812176749559048
1333	2628515.843	1104926.109	2528.9041	2628515.332	1104926.917	2528.093	1.2537416838713002	0.1791059548387572
1334	2628470.354	1104915.363	2513.0381	2628470.8521	1104916.109	2513.1689	0.9064922779770266	0.1294988968538609
1378	2628527.3781	1104933.931	2521.2271	2628527.803	1104934.725	2521.2461	0.9007424770583368	0.1286774967226195
1379	2628499.954	1104938.832	2513.3911	2628500.5551	1104940.852	2513.4661	2.108873208654349	0.3012676012363355
1380	2628465.799	1104935.227	2502.635	2628465.541	1104935.953	2501.6831	1.2246442789606262	0.1749491827086609
1424	2628522.24	1104955.436	2511.9519	2628518.204	1104954.046	2510.6541	4.461578290497733	0.6373683272139619
1425	2628496.682	1104958.054	2504.8479	2628494.616	1104957.892	2503.7329	2.3532583794497666	0.3361797684928237
1426	2628460.899	1104953.259	2490.4741	2628459.308	1104953.548	2489.7939	1.7542730802169642	0.2506104400309948
1470	2628526.626	1104968.068	2506.7781	2628525.355	1104967.342	2506.2009	1.573428371582061	0.2247754816545801
1471	2628493.074	1104977.572	2494.957	2628487.598	1104974.983	2492.7639	6.4419860763044445	0.9202837251863492
1472	2628452.488	1104970.361	2477.176	2628452.2531	1104970.979	2476.676	0.8289161658691858	0.1184165951241694
1516	2628523.7271	1104989.145	2498.199	2628523.897	1104989.342	2498.0681	0.2912212560988867	0.0416030365855552
1517	2628491.229	1104998.973	2483.5601	2628489.151	1104998.512	2482.845	2.245433813063705	0.3207762590091008
1518	2628447.059	1104987.314	2467.949	2628447.292	1104987.851	2467.6421	0.6609429703200574	0.0944204243314367
1562	2628515.2371	1105004.399	2485.7891	2628515.39	1105004.484	2485.791	0.1749486211009093	0.0249926601572727
1563	2628483.525	1105009.109	2472.7461	2628481.725	1105008.458	2472.093	2.022459050047356	0.2889227214353365
1564	2628436.459	1105001.759	2455.7439	2628436.483	1105002.94	2454.7109	1.569211904012024	0.2241731291445748
1608	2628504.85	1105019.864	2472.6621	2628504.573	1105020.122	2472.553	0.3939489942693543	0.0562784277527649
1609	2628466.408	1105023.041	2457.302	2628468.6071	1105023.887	2457.2	2.358423374127168	0.3369176248753097
1610	2628426.163	1105016.826	2442.498	2628425.877	1105017.025	2442.436	0.3538940522075443	0.0505562931725063
1654	2628487.869	1105030.971	2456.5229	2628488.806	1105031.498	2456.292	1.099551185642754	0.1570787408061077
1655	2628450.575	1105033.575	2445.0139	2628448.6281	1105033.668	2444.074	2.163904023127032	0.3091291461610045
1656	2628419.767	1105031.438	2430.6221	2628419.026	1105031.055	2430.261	0.9089352067099362	0.129847886672848
1700	2628479.48	1105044.938	2443.897	2628482.319	1105046.562	2444.783	3.388553231149659	0.4840790330213798
1701	2628455.8621	1105052.214	2433.426	2628454.149	1105051.747	2432.1799	2.169231619566902	0.3098902313667003
1702	2628413.31	1105049.854	2418.397	2628415.948	1105051.526	2419.21	3.227320405386949	0.4610457721981356
1746	2628466.311	1105061.673	2427.793	2628466.285	1105062.016	2427.6499	0.3725622230972103	0.0532231747281729
1747	2628441.578	1105063.988	2417.8999	2628441.119	1105063.407	2418.2881	0.8360270571276698	0.1194324367325242
1792	2628463.697	1105078.346	2419.0149	2628464.525	1105079.358	2419.3521	1.3503450817445075	0.1929064402492153
1793	2628424.396	1105079.057	2401.032	2628424.0291	1105078.904	2401.0291	0.3975336717399005	0.0567905245342715
